Protein,Raw_Count,Harmonized_Count,IC_Raw,IC_Harmonized,Improvement_Pct,BP_Raw,BP_Harmonized,MF_Raw,MF_Harmonized,CC_Raw,CC_Harmonized,IC_BP_Raw,IC_BP_Harmonized,IC_MF_Raw,IC_MF_Harmonized,IC_CC_Raw,IC_CC_Harmonized
URS000234681F_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002346862_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS00023468A9_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS00023468CF_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS00023468EC_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002346911_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002346996_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002346A40_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002346A66_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS0002346AC7_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002346AE8_9606,5,28,19.8465,69.3835,249.6,2,12,1,6,2,10,7.7596,28.1519,4.1048,12.8342,7.9821,28.3974
URS0002346B8E_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002346B91_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS0002346BBF_9606,5,28,19.8465,69.3835,249.6,2,12,1,6,2,10,7.7596,28.1519,4.1048,12.8342,7.9821,28.3974
URS0002346C0F_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002346C32_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002346C57_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002346CD6_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002346D15_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002346D27_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002346DCC_9606,2,12,7.339,17.3489,136.39,1,5,0,0,1,7,5.5542,11.2016,0.0,0.0,1.7848,6.1472
URS0002346E22_9606,3,25,14.8877,62.0517,316.8,1,11,1,6,1,8,4.9139,26.3436,4.9268,14.1249,5.047,21.5832
URS0002346EFA_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002346F7F_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS0002346F82_9606,3,25,17.3228,64.4868,272.27,1,11,1,6,1,8,4.9139,26.3436,4.9268,14.1249,7.4821,24.0183
URS0002347035_9606,4,22,17.7782,58.5857,229.54,2,12,0,0,2,10,7.7596,28.1519,0.0,0.0,10.0185,30.4338
URS000234708B_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002347127_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS000234724E_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002347263_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000234727C_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS00023472AB_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS00023472D7_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002347308_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002347352_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002347365_9606,1,10,4.141,21.8101,426.69,1,10,0,0,0,0,4.141,21.8101,0.0,0.0,0.0,0.0
URS00023473A4_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002347483_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS0002347624_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS00023476DC_9606,1,15,6.7683,46.7986,591.44,1,15,0,0,0,0,6.7683,46.7986,0.0,0.0,0.0,0.0
URS0002347744_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002347782_9606,1,10,4.141,21.8101,426.69,1,10,0,0,0,0,4.141,21.8101,0.0,0.0,0.0,0.0
URS00023477D8_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS00023477F1_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS000234782C_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002347830_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002347857_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002347864_9606,2,12,7.339,17.3489,136.39,1,5,0,0,1,7,5.5542,11.2016,0.0,0.0,1.7848,6.1472
URS000234786B_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002347912_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000234795B_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS00023479EA_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002347AE4_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002347AF5_9606,5,28,19.8465,69.3835,249.6,2,12,1,6,2,10,7.7596,28.1519,4.1048,12.8342,7.9821,28.3974
URS0002347B5F_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002347C3E_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002347C5B_9606,3,25,14.8877,62.0517,316.8,1,11,1,6,1,8,4.9139,26.3436,4.9268,14.1249,5.047,21.5832
URS0002347C66_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002347C7F_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002347C96_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002347CB1_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002347D0F_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS0002347D39_9606,3,24,16.3741,58.6981,258.48,1,10,1,6,1,8,5.4727,22.0624,5.4616,14.6597,5.4398,21.9759
URS0002347D57_9606,1,9,1.4016,9.5107,578.57,1,9,0,0,0,0,1.4016,9.5107,0.0,0.0,0.0,0.0
URS0002347D5E_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002347DCB_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002347E30_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002347EF8_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002347F3E_9606,5,28,23.9719,73.5089,206.65,2,12,1,6,2,10,7.7596,28.1519,6.1493,14.8787,10.063,30.4782
URS0002347F58_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002347FA7_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS000234800C_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS000234804A_9606,2,12,7.339,17.3489,136.39,1,5,0,0,1,7,5.5542,11.2016,0.0,0.0,1.7848,6.1472
URS000234807A_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS00023480AD_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS00023480C0_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS00023480CF_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS00023480ED_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002348166_9606,4,22,17.7782,58.5857,229.54,2,12,0,0,2,10,7.7596,28.1519,0.0,0.0,10.0185,30.4338
URS00023481AE_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS00023481BC_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS00023481D9_9606,3,25,14.8877,62.0517,316.8,1,11,1,6,1,8,4.9139,26.3436,4.9268,14.1249,5.047,21.5832
URS000234821B_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002348226_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS0002348277_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS00023482D2_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002348369_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002348388_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002348407_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS000234841B_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000234841D_9606,3,15,6.1356,15.5849,154.01,1,5,0,0,2,10,2.1591,4.9139,0.0,0.0,3.9765,10.6709
URS0002348507_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS0002348522_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS000234852F_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002348565_9606,2,8,3.6114,7.9738,120.8,0,0,0,0,2,8,0.0,0.0,0.0,0.0,3.6114,7.9738
URS0002348599_9606,2,14,4.1858,17.1188,308.97,1,9,1,5,0,0,1.4016,9.5107,2.7842,7.6082,0.0,0.0
URS00023485F9_9606,2,16,3.4265,15.6881,357.84,1,9,0,0,1,7,1.4016,9.5107,0.0,0.0,2.025,6.1774
URS00023486B4_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002348720_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS00023487C6_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS00023487DD_9606,1,5,6.7283,16.6833,147.96,1,5,0,0,0,0,6.7283,16.6833,0.0,0.0,0.0,0.0
URS00023487E3_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000234884D_9606,3,25,14.8877,62.0517,316.8,1,11,1,6,1,8,4.9139,26.3436,4.9268,14.1249,5.047,21.5832
URS0002348853_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002348882_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002348900_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002348921_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002348965_9606,2,8,3.6114,7.9738,120.8,0,0,0,0,2,8,0.0,0.0,0.0,0.0,3.6114,7.9738
URS0002348978_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS00023489CA_9606,1,26,4.2272,50.7496,1100.55,1,26,0,0,0,0,4.2272,50.7496,0.0,0.0,0.0,0.0
URS0002348A7B_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002348AE7_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002348B01_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS0002348B52_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS0002348B5F_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002348C74_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002348D08_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002348DA0_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS0002348DD8_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS0002348DF1_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS0002348E15_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002348E67_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002348F31_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002348F87_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS000234905C_9606,1,10,4.141,21.8101,426.69,1,10,0,0,0,0,4.141,21.8101,0.0,0.0,0.0,0.0
URS0002349094_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS00023490DF_9606,5,29,28.6478,83.5199,191.54,2,13,2,8,1,8,8.7551,33.9875,12.368,25.4716,7.5246,24.0608
URS000234913F_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002349174_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS00023491C8_9606,3,17,10.0003,31.9303,219.29,1,5,0,0,2,12,2.1591,4.9139,0.0,0.0,7.8412,27.0164
URS00023491C9_9606,5,28,19.8465,69.3835,249.6,2,12,1,6,2,10,7.7596,28.1519,4.1048,12.8342,7.9821,28.3974
URS0002349224_9606,1,11,6.2175,25.3927,308.41,0,0,0,0,1,11,0.0,0.0,0.0,0.0,6.2175,25.3927
URS0002349357_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000234936E_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS00023493EA_9606,2,12,7.339,17.3489,136.39,1,5,0,0,1,7,5.5542,11.2016,0.0,0.0,1.7848,6.1472
URS000234944A_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS000234947A_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000234947D_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS00023494D5_9606,3,36,8.4587,59.7905,606.86,2,29,1,7,0,0,5.3242,46.5477,3.1345,13.2429,0.0,0.0
URS000234950B_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002349557_9606,3,17,10.0003,31.9303,219.29,1,5,0,0,2,12,2.1591,4.9139,0.0,0.0,7.8412,27.0164
URS0002349577_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS0002349683_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS00023496F4_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002349711_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002349779_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS00023497CC_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS00023497E8_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS00023497F4_9606,1,5,3.1238,9.7582,212.38,0,0,0,0,1,5,0.0,0.0,0.0,0.0,3.1238,9.7582
URS0002349829_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS0002349881_9606,5,28,19.8465,69.3835,249.6,2,12,1,6,2,10,7.7596,28.1519,4.1048,12.8342,7.9821,28.3974
URS00023498DF_9606,5,28,19.8465,69.3835,249.6,2,12,1,6,2,10,7.7596,28.1519,4.1048,12.8342,7.9821,28.3974
URS00023498F5_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS000234991B_9606,5,28,19.8465,69.3835,249.6,2,12,1,6,2,10,7.7596,28.1519,4.1048,12.8342,7.9821,28.3974
URS000234995D_9606,2,33,6.4189,57.0937,789.46,1,26,0,0,1,7,4.2272,50.7496,0.0,0.0,2.1917,6.3441
URS000234995E_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS000234996E_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS0002349971_9606,2,8,3.6114,7.9738,120.8,0,0,0,0,2,8,0.0,0.0,0.0,0.0,3.6114,7.9738
URS00023499D5_9606,1,15,6.7683,46.7986,591.44,1,15,0,0,0,0,6.7683,46.7986,0.0,0.0,0.0,0.0
URS0002349A61_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002349ABF_9606,2,16,6.0993,26.6055,336.2,1,9,1,7,0,0,2.9648,13.3626,3.1345,13.2429,0.0,0.0
URS0002349AE3_9606,5,28,19.8465,69.3835,249.6,2,12,1,6,2,10,7.7596,28.1519,4.1048,12.8342,7.9821,28.3974
URS0002349B17_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS0002349B48_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS0002349BC0_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS0002349CA8_9606,1,11,6.2175,25.3927,308.41,0,0,0,0,1,11,0.0,0.0,0.0,0.0,6.2175,25.3927
URS0002349D09_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS00025092FC_9606,1,28,5.8398,62.4293,969.02,1,28,0,0,0,0,5.8398,62.4293,0.0,0.0,0.0,0.0
URS0002509415_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002509B03_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002509BDD_9606,2,12,7.339,17.3489,136.39,1,5,0,0,1,7,5.5542,11.2016,0.0,0.0,1.7848,6.1472
URS0002509D0E_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS0002509E7D_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS000250A430_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000250A57F_9606,1,16,2.0375,21.7575,967.86,1,16,0,0,0,0,2.0375,21.7575,0.0,0.0,0.0,0.0
URS000250A5AF_9606,3,28,9.3615,48.7101,420.32,2,23,0,0,1,5,6.2948,39.0654,0.0,0.0,3.0668,9.6447
URS000250A5EC_9606,1,28,5.8398,62.4293,969.02,1,28,0,0,0,0,5.8398,62.4293,0.0,0.0,0.0,0.0
URS000250AB1C_9606,2,13,6.1315,22.7048,270.3,1,8,0,0,1,5,3.0647,13.0601,0.0,0.0,3.0668,9.6447
URS000250AC60_9606,3,15,6.1356,15.5849,154.01,1,5,0,0,2,10,2.1591,4.9139,0.0,0.0,3.9765,10.6709
URS000250AF0C_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS000250AFCB_9606,3,17,10.0003,31.9303,219.29,1,5,0,0,2,12,2.1591,4.9139,0.0,0.0,7.8412,27.0164
URS000250B257_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000250B52D_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS000250B994_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000250BC98_9606,1,21,2.3593,33.3957,1315.46,1,21,0,0,0,0,2.3593,33.3957,0.0,0.0,0.0,0.0
URS000250BE38_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000250C4BF_9606,1,16,2.0375,21.7575,967.86,1,16,0,0,0,0,2.0375,21.7575,0.0,0.0,0.0,0.0
URS000250C58C_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS000250CBD2_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000250CBD8_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000250D3EB_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS000250D5A1_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000250DDC8_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS000250DEEB_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000250DF0E_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000250E017_9606,2,26,5.4831,43.1538,687.03,1,21,0,0,1,5,2.3593,33.3957,0.0,0.0,3.1238,9.7582
URS000250E7B2_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS000250E921_9606,2,12,4.3508,11.2581,158.76,1,5,0,0,1,7,2.1591,4.9139,0.0,0.0,2.1917,6.3441
URS000250E93E_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS000250EB8F_9606,1,16,3.23,26.216,711.64,1,16,0,0,0,0,3.23,26.216,0.0,0.0,0.0,0.0
URS000250ED40_9606,2,10,4.0684,10.5183,158.53,0,0,1,3,1,7,0.0,0.0,2.0434,4.3409,2.025,6.1774
URS000250EF70_9606,2,12,7.339,17.3489,136.39,1,5,0,0,1,7,5.5542,11.2016,0.0,0.0,1.7848,6.1472
